timestamp,open,high,low,close,volume
2024-04-23 07:45:00,165.79,165.79,165.55,165.57,21861
2024-04-23 07:30:00,165.2,166.25,165.17,165.78,54243
2024-04-23 07:15:00,165.8,165.83,165.2,165.24,23511
2024-04-23 07:00:00,165.56,165.87,165.3,165.8,24041
2024-04-23 06:45:00,165.34,165.6,165.1,165.55,18065
2024-04-23 06:30:00,165.11,165.38,165.11,165.34,15034
2024-04-23 06:15:00,165.25,165.27,165.1,165.13,5026
2024-04-23 06:00:00,165.3,165.38,165.2,165.22,9616
2024-04-23 05:45:00,165.25,165.29,165.15,165.29,5906
2024-04-23 05:30:00,165.43,165.43,165.05,165.25,6503
2024-04-23 05:15:00,165.5,165.68,165.13,165.38,11357
2024-04-23 05:00:00,165.11,165.54,165.03,165.53,28666
2024-04-23 04:45:00,165.41,165.41,165.01,165.09,14599
2024-04-23 04:30:00,165.55,165.57,165.08,165.35,18292
2024-04-23 04:15:00,165.7,165.8,165.47,165.58,17223
2024-04-23 04:00:00,165.99,165.99,165.0,165.69,17488
2024-04-22 19:45:00,165.739,165.84,165.66,165.7,4477
2024-04-22 19:30:00,165.62,165.74,165.61,165.74,2420
2024-04-22 19:15:00,165.7,165.77,165.57,165.63,7537
2024-04-22 19:00:00,165.76,165.84,165.53,165.56,7031
2024-04-22 18:45:00,165.78,165.84,165.71,165.79,1987
2024-04-22 18:30:00,165.76,165.84,165.7,165.79,3335
2024-04-22 18:15:00,165.9,165.96,165.65,165.8,11073
2024-04-22 18:00:00,166.02,188.176,165.84,165.87,5687
2024-04-22 17:45:00,165.95,166.08,165.93,166.0,9265
2024-04-22 17:30:00,165.94,165.98,165.84,165.95,17687
2024-04-22 17:15:00,165.72,165.96,165.65,165.945,15233
2024-04-22 17:00:00,165.7,201.742,154.065,165.65,15221
2024-04-22 16:45:00,165.66,201.742,155.072,165.71,44093
2024-04-22 16:30:00,165.6,165.84,165.55,165.6,35843
2024-04-22 16:15:00,165.55,165.84,165.51,165.6,11037
2024-04-22 16:00:00,165.99,197.15,165.51,165.545,15915985
2024-04-22 15:45:00,166.37,166.69,165.64,165.84,4009842
2024-04-22 15:30:00,166.66,166.74,166.195,166.37,1233448
2024-04-22 15:15:00,166.84,166.85,166.61,166.66,3062860
2024-04-22 15:00:00,166.625,166.89,166.545,166.835,888840
2024-04-22 14:45:00,166.515,166.63,166.255,166.626,1167914
2024-04-22 14:30:00,166.86,167.05,166.5,166.52,1022554
2024-04-22 14:15:00,166.955,167.09,166.85,166.855,1088018
2024-04-22 14:00:00,167.185,167.25,166.88,166.95,1113616
2024-04-22 13:45:00,166.63,167.26,166.61,167.19,1561242
2024-04-22 13:30:00,166.28,166.74,166.27,166.622,1244496
2024-04-22 13:15:00,166.16,166.29,165.89,166.275,962883
2024-04-22 13:00:00,165.82,166.175,165.8,166.15,990759
2024-04-22 12:45:00,165.623,165.84,165.6,165.81,691802
2024-04-22 12:30:00,165.614,165.66,165.43,165.623,818467
2024-04-22 12:15:00,165.645,165.87,165.53,165.62,1179276
2024-04-22 12:00:00,165.662,165.7,165.505,165.65,925933
2024-04-22 11:45:00,165.535,165.7,165.44,165.655,904321
2024-04-22 11:30:00,165.4,165.68,165.375,165.535,1128559
2024-04-22 11:15:00,164.86,165.48,164.77,165.395,1309467
2024-04-22 11:00:00,165.22,165.235,164.855,164.855,1462669
2024-04-22 10:45:00,165.52,165.54,165.1,165.225,1081433
2024-04-22 10:30:00,165.37,165.54,165.305,165.52,1058443
2024-04-22 10:15:00,165.53,165.61,165.225,165.37,1500971
2024-04-22 10:00:00,165.84,166.03,165.44,165.52,1653773
2024-04-22 09:45:00,165.56,165.98,165.41,165.835,2043705
2024-04-22 09:30:00,165.515,166.23,165.32,165.555,3795650
2024-04-22 09:15:00,165.82,165.94,164.86,165.57,129594
2024-04-22 09:00:00,166.13,166.19,165.755,165.8,50786
2024-04-22 08:45:00,166.15,173.6,164.825,166.14,37331
2024-04-22 08:30:00,166.05,166.36,165.98,166.14,81921
2024-04-22 08:15:00,165.99,166.21,165.8,166.05,56601
2024-04-22 08:00:00,165.544,166.355,164.588,165.99,100091
2024-04-22 07:45:00,165.57,166.0,165.57,165.82,49310
2024-04-22 07:30:00,165.58,165.82,165.47,165.64,26333
2024-04-22 07:15:00,165.45,165.96,165.43,165.59,16692
2024-04-22 07:00:00,165.74,165.8,165.46,165.5,23607
2024-04-22 06:45:00,165.83,165.88,165.5,165.77,17755
2024-04-22 06:30:00,165.9,165.9,165.74,165.79,3922
2024-04-22 06:15:00,165.95,166.1,165.82,165.89,3076
2024-04-22 06:00:00,165.96,166.33,165.95,165.98,11487
2024-04-22 05:45:00,165.99,166.0,165.87,165.96,2990
2024-04-22 05:30:00,165.89,166.0,165.73,165.99,4358
2024-04-22 05:15:00,165.88,166.2,165.87,165.9,9945
2024-04-22 05:00:00,165.56,165.95,165.45,165.92,13120
2024-04-22 04:45:00,165.6,165.7,165.56,165.56,3793
2024-04-22 04:30:00,165.62,165.7,165.58,165.6,5977
2024-04-22 04:15:00,165.55,165.8,165.5,165.61,7954
2024-04-22 04:00:00,165.12,165.75,165.12,165.55,13553
2024-04-19 19:45:00,164.44,165.0,164.35,164.64,308321
2024-04-19 19:30:00,164.53,164.54,164.3,164.45,12135
2024-04-19 19:15:00,164.65,164.67,164.5,164.53,13207
2024-04-19 19:00:00,164.66,164.7,164.56,164.64,5273
2024-04-19 18:45:00,164.7,165.0,164.55,164.66,21085
2024-04-19 18:30:00,164.86,164.88,164.71,164.71,11365
2024-04-19 18:15:00,164.86,164.88,164.83,164.85,2629
2024-04-19 18:00:00,164.835,164.91,164.8,164.85,4498
2024-04-19 17:45:00,164.87,195.18,164.8,164.83,7515
2024-04-19 17:30:00,164.91,164.94,164.8,164.86,12569
2024-04-19 17:15:00,164.97,181.705,157.78,164.94,14018
2024-04-19 17:00:00,164.99,173.893,153.514,164.98,14843
2024-04-19 16:45:00,164.98,165.015,164.95,164.99,147932
2024-04-19 16:30:00,165.03,165.03,164.965,165.0,109551
2024-04-19 16:15:00,165.0,165.13,164.93,165.03,131276
2024-04-19 16:00:00,164.92,165.11,164.8,164.93,21811847
2024-04-19 15:45:00,165.01,165.16,164.81,164.93,4940372
2024-04-19 15:30:00,165.16,165.2,164.79,165.01,2972340
2024-04-19 15:15:00,165.06,165.24,164.864,165.165,1642345
2024-04-19 15:00:00,164.96,165.23,164.82,165.065,1434164
2024-04-19 14:45:00,164.69,165.02,164.62,164.965,1502152
2024-04-19 14:30:00,165.02,165.145,164.52,164.69,1691996
2024-04-19 14:15:00,165.63,165.66,165.01,165.04,1388052
2024-04-19 14:00:00,165.25,165.67,165.09,165.64,1402679
2024-04-19 13:45:00,164.99,165.5,164.985,165.25,1405861
2024-04-19 13:30:00,164.9,165.11,164.9,164.99,920241
2024-04-19 13:15:00,165.045,165.21,164.84,164.92,1093752
2024-04-19 13:00:00,165.2,165.29,164.995,165.05,1247714
2024-04-19 12:45:00,164.482,165.3,164.465,165.209,2359268
2024-04-19 12:30:00,164.37,164.55,164.18,164.49,1452012
2024-04-19 12:15:00,164.32,164.445,164.075,164.362,1813465
2024-04-19 12:00:00,164.37,164.78,164.26,164.315,1628463
2024-04-19 11:45:00,164.988,165.05,164.35,164.375,2042624
2024-04-19 11:30:00,164.98,165.16,164.93,164.98,1036687
2024-04-19 11:15:00,165.321,165.33,164.86,164.985,1504144
2024-04-19 11:00:00,165.565,165.61,165.24,165.319,1398594
2024-04-19 10:45:00,165.289,165.66,165.24,165.61,1736585
2024-04-19 10:30:00,165.26,165.485,165.089,165.285,1811733
2024-04-19 10:15:00,165.34,165.48,164.82,165.27,3655739
2024-04-19 10:00:00,165.365,165.55,165.2,165.31,2132732
2024-04-19 09:45:00,166.045,166.06,165.22,165.366,2997802
2024-04-19 09:30:00,166.21,166.4,165.62,166.045,6237506
2024-04-19 09:15:00,166.9,166.9,165.7,166.23,468272
2024-04-19 09:00:00,166.86,167.0,166.79,166.9,40368
2024-04-19 08:45:00,167.02,173.234,166.77,166.86,24948
2024-04-19 08:30:00,167.17,170.41,166.9,166.99,49124
2024-04-19 08:15:00,167.1,167.26,167.01,167.19,16461
2024-04-19 08:00:00,167.05,167.858,165.24,167.0,73631
2024-04-19 07:45:00,167.16,167.18,166.91,167.04,11940
2024-04-19 07:30:00,167.16,167.35,167.1,167.17,22042
2024-04-19 07:15:00,166.95,167.24,166.93,167.13,18565
2024-04-19 07:00:00,167.15,167.19,166.86,166.93,19877
2024-04-19 06:45:00,167.2,167.22,166.9,167.19,6044
2024-04-19 06:30:00,167.51,167.51,167.01,167.14,6458
2024-04-19 06:15:00,167.45,167.64,167.2,167.55,12222
2024-04-19 06:00:00,166.35,167.89,166.32,167.49,43343
2024-04-19 05:45:00,166.56,166.56,166.35,166.35,4328
2024-04-19 05:30:00,166.58,166.72,166.5,166.58,4013
2024-04-19 05:15:00,166.33,166.58,166.33,166.54,5684
2024-04-19 05:00:00,166.17,166.45,166.17,166.32,4264
2024-04-19 04:45:00,166.17,166.4,166.09,166.17,7313
2024-04-19 04:30:00,166.15,166.28,166.0,166.17,14928
2024-04-19 04:15:00,166.14,166.47,166.02,166.15,10446
2024-04-19 04:00:00,165.18,166.7,164.56,166.13,38060
2024-04-18 19:45:00,166.79,166.85,166.7,166.8,23206
2024-04-18 19:30:00,166.7,166.84,166.7,166.79,7158
2024-04-18 19:15:00,166.73,166.89,166.61,166.77,5995
2024-04-18 19:00:00,166.875,166.9,166.57,166.89,17240
2024-04-18 18:45:00,167.05,167.05,166.85,166.9,12775
2024-04-18 18:30:00,167.04,167.05,167.0,167.04,10120
2024-04-18 18:15:00,167.04,167.1,167.0,167.02,6460
2024-04-18 18:00:00,166.88,167.18,166.86,167.04,12995
2024-04-18 17:45:00,166.89,166.92,166.85,166.875,4586
2024-04-18 17:30:00,166.9,167.04,166.85,166.895,472037
2024-04-18 17:15:00,166.94,166.98,166.9,166.9,15924
2024-04-18 17:00:00,166.98,166.985,166.92,166.92,10130
2024-04-18 16:45:00,167.0,175.895,158.84,166.961,440198
2024-04-18 16:30:00,167.01,167.1,166.99,167.0,518489
2024-04-18 16:15:00,167.04,167.25,167.0,167.025,33945
2024-04-18 16:00:00,167.01,167.45,166.92,167.22,9786017
2024-04-18 15:45:00,167.19,167.375,166.775,167.01,3093819
2024-04-18 15:30:00,167.1,167.24,167.03,167.2,1160070
2024-04-18 15:15:00,167.07,167.14,166.765,167.1,945830
2024-04-18 15:00:00,166.73,167.255,166.72,167.065,1135976
2024-04-18 14:45:00,166.916,166.98,166.67,166.73,793865
2024-04-18 14:30:00,166.87,166.96,166.64,166.915,808898
2024-04-18 14:15:00,166.81,167.11,166.77,166.86,1207613
2024-04-18 14:00:00,166.84,166.921,166.63,166.815,879286
2024-04-18 13:45:00,166.74,166.91,166.55,166.84,961325
2024-04-18 13:30:00,166.99,167.1,166.63,166.75,956272
2024-04-18 13:15:00,166.9,167.03,166.63,166.98,1421044
2024-04-18 13:00:00,166.801,167.12,166.77,166.905,1112056
2024-04-18 12:45:00,167.444,168.175,166.74,166.81,2179574
2024-04-18 12:30:00,167.565,167.7,167.38,167.443,933495
2024-04-18 12:15:00,167.62,167.65,167.4,167.565,855777
2024-04-18 12:00:00,167.84,167.96,167.59,167.625,911861
2024-04-18 11:45:00,167.84,167.955,167.8,167.84,769615
2024-04-18 11:30:00,168.0,168.02,167.78,167.84,990811
2024-04-18 11:15:00,168.166,168.2,167.98,167.99,967421
2024-04-18 11:00:00,168.16,168.245,168.01,168.165,954644
2024-04-18 10:45:00,168.19,168.24,167.93,168.16,1344873
2024-04-18 10:30:00,168.04,168.28,167.86,168.18,1335884
2024-04-18 10:15:00,167.615,168.15,167.54,168.04,1478970
2024-04-18 10:00:00,167.7,167.84,167.33,167.615,1957712
2024-04-18 09:45:00,168.235,168.455,167.61,167.7,1995611
2024-04-18 09:30:00,168.03,168.64,167.55,168.24,3496266
2024-04-18 09:15:00,167.69,168.07,167.5,168.01,68087
2024-04-18 09:00:00,167.61,168.115,167.52,167.66,38607
2024-04-18 08:45:00,167.52,167.87,167.49,167.6,49054
2024-04-18 08:30:00,167.3,167.66,167.25,167.55,67193
2024-04-18 08:15:00,167.75,168.0,167.13,167.26,53592
2024-04-18 08:00:00,168.45,169.1,167.5,167.59,97410
2024-04-18 07:45:00,168.4,168.45,167.83,167.97,43134
2024-04-18 07:30:00,168.32,168.41,168.31,168.4,5321
2024-04-18 07:15:00,168.38,168.47,168.3,168.32,14255
2024-04-18 07:00:00,168.33,168.53,168.32,168.43,11089
2024-04-18 06:45:00,168.33,168.4,168.3,168.33,2623
2024-04-18 06:30:00,168.34,168.39,168.28,168.37,1866
2024-04-18 06:15:00,168.31,168.4,168.1,168.3,4642
2024-04-18 06:00:00,168.41,168.44,168.13,168.23,7397
2024-04-18 05:45:00,168.3,168.42,168.27,168.36,3227
2024-04-18 05:30:00,168.17,168.51,168.01,168.3,4522
2024-04-18 05:15:00,168.55,168.69,168.06,168.17,21012
2024-04-18 05:00:00,168.47,168.57,168.45,168.55,2548
2024-04-18 04:45:00,168.48,168.53,168.36,168.47,2814
2024-04-18 04:30:00,168.52,168.63,168.41,168.47,4048
2024-04-18 04:15:00,168.67,168.67,168.48,168.5,6394
2024-04-18 04:00:00,168.8,169.05,168.38,168.7,19519
2024-04-17 19:45:00,168.25,168.45,168.17,168.445,14648
2024-04-17 19:30:00,168.2,168.39,168.2,168.26,6781
2024-04-17 19:15:00,168.375,168.4,168.2,168.275,4343
2024-04-17 19:00:00,168.375,168.44,168.3,168.375,3317
2024-04-17 18:45:00,168.41,168.45,168.0,168.3,15235
2024-04-17 18:30:00,168.425,168.45,168.4,168.41,7554
2024-04-17 18:15:00,168.4,168.45,168.33,168.45,5045
2024-04-17 18:00:00,168.47,168.47,168.0,168.33,7780
2024-04-17 17:45:00,168.35,168.47,168.33,168.43,11764
2024-04-17 17:30:00,168.36,168.39,168.0,168.38,572979
2024-04-17 17:15:00,168.26,168.38,168.23,168.35,16627
2024-04-17 17:00:00,168.15,168.3,168.0,168.265,23741
2024-04-17 16:45:00,168.14,179.72,163.662,168.15,379184
2024-04-17 16:30:00,168.19,168.2,168.0,168.11,99323
2024-04-17 16:15:00,168.25,168.28,168.0,168.16,36836
2024-04-17 16:00:00,168.0,169.53,167.99,168.2,10850120
2024-04-17 15:45:00,168.25,168.545,168.0,168.0,3646530
2024-04-17 15:30:00,168.09,168.29,168.03,168.25,1339171
2024-04-17 15:15:00,168.121,168.37,168.02,168.09,1107520
2024-04-17 15:00:00,168.32,168.32,168.03,168.115,1142430
2024-04-17 14:45:00,169.1,169.18,168.261,168.33,1201686
2024-04-17 14:30:00,168.62,169.15,168.33,169.11,1067902
2024-04-17 14:15:00,168.62,168.815,168.53,168.61,1187892
2024-04-17 14:00:00,168.94,168.96,168.55,168.61,862077
2024-04-17 13:45:00,168.71,168.99,168.51,168.92,1869682
2024-04-17 13:30:00,168.83,169.0,168.6,168.71,948253
2024-04-17 13:15:00,168.75,168.97,168.59,168.82,1100780
2024-04-17 13:00:00,168.36,168.8,168.3,168.745,1041093
2024-04-17 12:45:00,168.18,168.54,168.07,168.35,1151260
2024-04-17 12:30:00,168.7,168.715,168.16,168.18,1359748
2024-04-17 12:15:00,168.96,169.05,168.6,168.7,1332051
2024-04-17 12:00:00,168.93,168.97,168.63,168.96,1229648
2024-04-17 11:45:00,169.35,169.36,168.88,168.93,1718115
2024-04-17 11:30:00,169.22,169.36,168.87,169.35,1526925
2024-04-17 11:15:00,169.355,169.6,169.21,169.22,2644599
2024-04-17 11:00:00,169.84,170.14,169.26,169.36,1974230
2024-04-17 10:45:00,170.01,170.34,169.605,169.847,1675112
2024-04-17 10:30:00,170.45,170.475,169.88,170.005,1462702
2024-04-17 10:15:00,170.19,170.63,170.08,170.455,2070496
2024-04-17 10:00:00,169.845,170.25,169.58,170.19,1909262
2024-04-17 09:45:00,170.21,170.49,169.63,169.84,2100730
2024-04-17 09:30:00,169.61,170.65,169.31,170.205,3813167
2024-04-17 09:15:00,170.21,170.35,169.38,169.53,147632
2024-04-17 09:00:00,169.95,170.22,169.7,170.2,35650
2024-04-17 08:45:00,169.86,170.05,169.8,169.96,26942
2024-04-17 08:30:00,169.7,169.9,169.38,169.89,9347
2024-04-17 08:15:00,169.625,169.99,169.58,169.785,13225
2024-04-17 08:00:00,169.696,169.992,169.01,169.64,51667
2024-04-17 07:45:00,169.78,169.86,169.7,169.7,16466
2024-04-17 07:30:00,169.86,169.95,169.7,169.8,7727
2024-04-17 07:15:00,169.91,169.92,169.74,169.86,6083
2024-04-17 07:00:00,169.66,169.98,169.62,169.92,10760
2024-04-17 06:45:00,170.0,170.07,169.61,169.67,6306
2024-04-17 06:30:00,169.8,170.06,169.75,170.0,8161
2024-04-17 06:15:00,169.81,169.89,169.7,169.8,2981
2024-04-17 06:00:00,169.79,169.9,169.76,169.81,1346
2024-04-17 05:45:00,169.65,169.78,169.65,169.76,3090
2024-04-17 05:30:00,169.55,169.69,169.55,169.69,1672
2024-04-17 05:15:00,169.65,169.66,169.51,169.6,1827
2024-04-17 05:00:00,169.74,169.74,169.59,169.65,4604
2024-04-17 04:45:00,169.77,169.86,169.71,169.8,3467
2024-04-17 04:30:00,169.74,169.78,169.69,169.75,4568
2024-04-17 04:15:00,169.69,169.79,169.65,169.76,3970
2024-04-17 04:00:00,168.9,170.04,168.9,169.69,15101
2024-04-16 19:45:00,169.74,169.92,169.68,169.92,23892
2024-04-16 19:30:00,169.67,169.8,169.61,169.71,6947
2024-04-16 19:15:00,169.65,169.69,169.61,169.67,9840
2024-04-16 19:00:00,169.655,169.69,169.61,169.65,5375
2024-04-16 18:45:00,169.63,169.69,169.54,169.655,4475
2024-04-16 18:30:00,169.55,169.65,169.515,169.585,3960
2024-04-16 18:15:00,169.5,169.6,169.47,169.55,5865
2024-04-16 18:00:00,169.49,169.65,169.38,169.55,32682
2024-04-16 17:45:00,169.58,169.64,169.45,169.49,11960
2024-04-16 17:30:00,169.69,169.69,169.38,169.64,621861
2024-04-16 17:15:00,169.5,169.71,169.38,169.66,21195
2024-04-16 17:00:00,169.5,169.6,169.37,169.56,9698
2024-04-16 16:45:00,169.46,171.316,162.223,169.475,122456
2024-04-16 16:30:00,169.43,177.0,169.38,169.45,133397
2024-04-16 16:15:00,169.5,169.59,169.38,169.45,42255
2024-04-16 16:00:00,169.34,175.725,168.5,169.48,14162737
2024-04-16 15:45:00,169.66,169.94,169.28,169.34,4066873
2024-04-16 15:30:00,169.99,170.02,169.43,169.658,1824998
2024-04-16 15:15:00,169.77,170.05,169.63,169.995,1322485
2024-04-16 15:00:00,170.08,170.09,169.69,169.77,1292185
2024-04-16 14:45:00,169.62,170.08,169.34,170.07,1219355
2024-04-16 14:30:00,168.925,169.67,168.88,169.625,1311941
2024-04-16 14:15:00,169.79,169.855,168.825,168.925,1566466
2024-04-16 14:00:00,169.45,170.4,169.31,169.785,2616554
2024-04-16 13:45:00,169.17,169.5,168.64,169.445,1759101
2024-04-16 13:30:00,169.4,169.45,168.4,169.16,2387591
2024-04-16 13:15:00,169.58,169.64,169.31,169.39,1063698
2024-04-16 13:00:00,169.07,169.73,168.99,169.58,1323282
2024-04-16 12:45:00,169.385,169.54,168.93,169.06,1575077
2024-04-16 12:30:00,169.41,169.582,169.25,169.385,1122818
2024-04-16 12:15:00,169.337,169.85,169.28,169.415,2261549
2024-04-16 12:00:00,169.03,169.44,168.27,169.34,2706245
2024-04-16 11:45:00,168.741,169.27,168.52,169.035,2359828
2024-04-16 11:30:00,169.45,169.45,168.405,168.745,3864118
2024-04-16 11:15:00,169.315,169.48,169.02,169.445,2487272
2024-04-16 11:00:00,169.14,169.67,169.05,169.315,3216521
2024-04-16 10:45:00,170.32,170.38,169.12,169.145,4306247
2024-04-16 10:30:00,171.2,171.45,170.13,170.33,3252068
2024-04-16 10:15:00,172.41,172.49,171.182,171.21,2611464
2024-04-16 10:00:00,172.83,172.975,172.28,172.41,2705919
2024-04-16 09:45:00,172.74,173.76,171.745,172.82,3932714
2024-04-16 09:30:00,171.75,172.75,171.46,172.74,5000216
2024-04-16 09:15:00,172.515,172.58,171.33,171.75,213399
2024-04-16 09:00:00,172.75,172.75,172.42,172.515,32266
2024-04-16 08:45:00,172.93,173.0,172.69,172.7,24169
2024-04-16 08:30:00,172.41,172.96,172.338,172.93,38543
2024-04-16 08:15:00,172.42,172.43,172.25,172.4,23442
2024-04-16 08:00:00,172.376,172.73,171.573,172.41,74141
2024-04-16 07:45:00,172.53,172.7,172.43,172.55,10376
2024-04-16 07:30:00,172.36,172.7,172.36,172.58,11642
2024-04-16 07:15:00,172.53,172.64,172.15,172.41,12102
2024-04-16 07:00:00,172.03,172.53,172.03,172.53,24821
2024-04-16 06:45:00,172.15,172.23,171.95,172.1,4574
2024-04-16 06:30:00,171.83,172.23,171.78,172.15,16501
2024-04-16 06:15:00,171.72,171.93,171.64,171.8,16770
2024-04-16 06:00:00,171.76,171.88,171.61,171.71,9228
2024-04-16 05:45:00,172.03,172.09,171.55,171.76,23198
2024-04-16 05:30:00,172.26,172.26,172.03,172.03,5368
2024-04-16 05:15:00,172.32,172.44,172.11,172.25,5627
2024-04-16 05:00:00,172.37,172.38,172.24,172.32,2539
2024-04-16 04:45:00,172.25,172.47,172.22,172.32,7754
2024-04-16 04:30:00,172.39,172.49,172.21,172.22,5509
2024-04-16 04:15:00,172.36,172.43,172.16,172.43,4597
2024-04-16 04:00:00,172.88,172.88,172.27,172.37,11082
2024-04-15 19:45:00,172.65,172.68,172.52,172.6,13743
2024-04-15 19:30:00,172.62,172.69,172.55,172.655,6592
2024-04-15 19:15:00,172.62,172.7,172.49,172.55,11615
2024-04-15 19:00:00,172.78,172.78,172.61,172.62,5821
2024-04-15 18:45:00,172.82,172.85,172.5,172.78,16507
2024-04-15 18:30:00,172.775,172.84,172.71,172.82,4437
2024-04-15 18:15:00,172.73,172.85,172.71,172.71,3973
2024-04-15 18:00:00,172.8,173.12,172.7,172.73,39769
2024-04-15 17:45:00,172.735,172.96,172.71,172.8,12721
2024-04-15 17:30:00,172.63,172.79,172.6,172.768,11211
2024-04-15 17:15:00,172.76,181.462,161.597,172.65,11358
2024-04-15 17:00:00,172.91,181.856,161.597,172.77,31100
2024-04-15 16:45:00,172.51,175.93,172.42,172.93,58305
2024-04-15 16:30:00,172.59,172.69,170.177,172.485,174943
2024-04-15 16:15:00,172.685,177.35,172.58,172.61,29293
2024-04-15 16:00:00,172.69,174.052,172.55,172.68,21679992
2024-04-15 15:45:00,173.475,173.64,172.66,172.69,4529589
2024-04-15 15:30:00,172.93,173.52,172.91,173.47,2196144
2024-04-15 15:15:00,173.09,173.21,172.8,172.93,1609481
2024-04-15 15:00:00,173.32,173.45,173.02,173.083,1500626
2024-04-15 14:45:00,173.38,173.55,173.12,173.311,1603272
2024-04-15 14:30:00,173.12,173.76,173.02,173.38,2081877
2024-04-15 14:15:00,172.705,173.32,172.64,173.13,2772997
2024-04-15 14:00:00,173.89,173.89,172.5,172.7,2605717
2024-04-15 13:45:00,173.93,174.07,173.532,173.9,1613849
2024-04-15 13:30:00,174.51,174.62,173.62,173.94,2356205
2024-04-15 13:15:00,175.38,175.57,174.51,174.52,2129093
2024-04-15 13:00:00,175.135,175.51,175.06,175.38,1189136
2024-04-15 12:45:00,175.045,175.24,174.9,175.13,935252
2024-04-15 12:30:00,175.095,175.19,174.9,175.05,1791437
2024-04-15 12:15:00,176.015,176.03,174.96,175.1,1396277
2024-04-15 12:00:00,176.0,176.15,175.92,176.005,951205
2024-04-15 11:45:00,175.38,176.14,175.37,176.005,1299892
2024-04-15 11:30:00,175.4,175.88,175.26,175.38,1666094
2024-04-15 11:15:00,175.8,175.8,175.07,175.41,2026763
2024-04-15 11:00:00,174.84,176.63,174.835,175.79,4106826
2024-04-15 10:45:00,174.95,175.184,174.77,174.83,1682123
2024-04-15 10:30:00,174.88,175.04,174.56,174.95,1584420
2024-04-15 10:15:00,174.84,175.27,174.6,174.875,1898394
2024-04-15 10:00:00,174.62,175.12,174.5,174.84,2869689
2024-04-15 09:45:00,175.13,175.39,174.38,174.63,2879610
2024-04-15 09:30:00,175.36,175.98,173.83,175.14,7126118
2024-04-15 09:15:00,175.57,175.7,175.2,175.36,102249
2024-04-15 09:00:00,175.69,175.92,175.55,175.6,67664
2024-04-15 08:45:00,175.73,175.949,175.55,175.69,70070
2024-04-15 08:30:00,175.48,176.0,175.15,175.79,126803
2024-04-15 08:15:00,175.35,176.55,175.25,175.418,42849
2024-04-15 08:00:00,174.43,176.55,174.136,175.32,275971
2024-04-15 07:45:00,175.26,175.58,175.1,175.52,95707
2024-04-15 07:30:00,175.03,175.29,174.89,175.29,36791
2024-04-15 07:15:00,174.71,175.18,174.63,175.07,49567
2024-04-15 07:00:00,174.39,174.95,174.35,174.7,73874
2024-04-15 06:45:00,174.3,174.53,174.22,174.39,19132
2024-04-15 06:30:00,174.46,174.46,174.11,174.33,20968
2024-04-15 06:15:00,174.19,174.65,174.13,174.51,16892
2024-04-15 06:00:00,174.65,174.79,173.91,174.05,35280
2024-04-15 05:45:00,175.0,175.19,174.48,174.61,13917
2024-04-15 05:30:00,174.85,175.28,174.65,175.0,16139
2024-04-15 05:15:00,175.44,175.53,174.82,174.87,20231
2024-04-15 05:00:00,175.18,175.55,175.16,175.42,12455
2024-04-15 04:45:00,175.7,175.76,175.13,175.18,10908
2024-04-15 04:30:00,175.42,175.77,175.33,175.7,15360
2024-04-15 04:15:00,175.67,175.85,175.05,175.49,13402
2024-04-15 04:00:00,175.36,176.37,174.87,175.67,60714
2024-04-12 19:45:00,176.2,176.439,176.06,176.2,23298
2024-04-12 19:30:00,176.16,176.55,176.01,176.185,16100
2024-04-12 19:15:00,176.38,176.439,176.12,176.16,10859
2024-04-12 19:00:00,176.35,176.47,176.35,176.4,6156
2024-04-12 18:45:00,176.43,176.49,176.36,176.4,3584
2024-04-12 18:30:00,176.37,176.49,176.35,176.42,5512
2024-04-12 18:15:00,176.28,176.45,176.23,176.35,9045
2024-04-12 18:00:00,176.57,176.64,176.22,176.28,46634
2024-04-12 17:45:00,176.67,176.8,176.55,176.57,65843
2024-04-12 17:30:00,176.92,176.92,176.55,176.67,35196
2024-04-12 17:15:00,176.92,176.97,176.85,176.91,9720
2024-04-12 17:00:00,176.91,176.99,176.88,176.945,22731
2024-04-12 16:45:00,176.9,176.93,168.442,176.91,103208
2024-04-12 16:30:00,176.92,176.95,176.55,176.9,101884
2024-04-12 16:15:00,176.701,176.93,176.457,176.9,416450
2024-04-12 16:00:00,176.57,176.75,168.22,176.72,19693306
2024-04-12 15:45:00,176.31,176.74,176.29,176.56,7530000
2024-04-12 15:30:00,176.015,176.31,175.955,176.31,2651353
2024-04-12 15:15:00,175.75,176.15,175.63,176.018,2060730
2024-04-12 15:00:00,175.935,176.08,175.708,175.74,1904912
2024-04-12 14:45:00,175.96,176.26,175.92,175.94,2015557
2024-04-12 14:30:00,175.97,176.17,175.725,175.954,2079221
2024-04-12 14:15:00,175.705,175.99,175.675,175.97,1533761
2024-04-12 14:00:00,175.405,175.975,175.345,175.7,1575445
2024-04-12 13:45:00,175.815,175.94,175.38,175.41,1691900
2024-04-12 13:30:00,175.34,176.0,175.235,175.815,2007802
2024-04-12 13:15:00,175.38,175.61,175.078,175.35,1885505
2024-04-12 13:00:00,175.02,175.41,174.8,175.38,2512817
2024-04-12 12:45:00,175.08,175.28,174.92,175.01,1965601
2024-04-12 12:30:00,175.6,175.66,175.065,175.075,2055409
2024-04-12 12:15:00,175.87,176.22,175.565,175.6,2255617
2024-04-12 12:00:00,175.93,176.174,175.81,175.855,1482390
